id,Name,Description,State,DefaultAction,Role,visible,is_keyboard_focusable,Control_Type,Top Position,Left Position,Length,Height,Area,has_children,has_invoke,has_selection,has_expand,has_selection_item,has_toggle,has_text,has_value,has_range_value,has_grid,has_grid_item,has_table,has_table_item,has_scroll_item,has_scroll,has_transform,has_transformV2,has_window,has_item_container,has_virtuzed_item,IsMenu
2-1765-47-1805-87,Video Call,Video Call,1048576,press,43,TRUE,TRUE,Button,55,1773,40,40,1600,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2-1815-47-1855-87,Audio Call,Audio Call,1048576,press,43,TRUE,TRUE,Button,55,1823,40,40,1600,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2-1865-47-1905-87,Create new group,Create new group,1048576,press,43,TRUE,TRUE,Button,55,1873,40,40,1600,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2-0-0-0-0,,,65536,,20,FALSE,FALSE,Group,8,8,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2-591-19-1651-87, g  Sorry in a meeting sent at 11:23 AM.,,1048576,click,16,TRUE,TRUE,Group,27,599,1060,68,72080,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2-591-87-1651-127, g  Will call later sent at 11:23 AM.,,1048576,click,16,TRUE,TRUE,Group,95,599,1060,40,42400,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2-591-127-1651-194,  Do you have an estimate time? sent at 11:27 AM.,,1048576,click,16,TRUE,TRUE,Group,135,599,1060,67,71020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2-591-194-1651-298, g  Around 2 sent at 11:37 AM.  reacted with a Yes.,,1048576,click,16,TRUE,TRUE,Group,202,599,1060,104,110240,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2-591-298-1651-365,  Ready? sent at 2:28 PM.,,1048576,click,16,TRUE,TRUE,Group,306,599,1060,67,71020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2-591-365-1651-421,A call from  g  at 2:40 PM.,,1048576,click,16,TRUE,TRUE,Group,373,599,1060,56,59360,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2-591-421-1651-457,Wednesday,,1048576,click,16,TRUE,TRUE,Group,429,599,1060,36,38160,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2-591-457-1651-513,A call from  g  at 11:44 AM.,,1048576,click,16,TRUE,TRUE,Group,465,599,1060,56,59360,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2-591-513-1651-549,Yesterday,,1048576,click,16,TRUE,TRUE,Group,521,599,1060,36,38160,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2-591-549-1651-616,  Ready? sent at 11:17 AM.,,1048576,click,16,TRUE,TRUE,Group,557,599,1060,67,71020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2-591-616-1651-684, g  Not yet..let's push it to tomorrow..I just woke up..had a long work night  sent at 11:19 AM.,,1048576,click,16,TRUE,TRUE,Group,624,599,1060,68,72080,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2-591-684-1651-751,  Ok sent at 11:19 AM.,,1048576,click,16,TRUE,TRUE,Group,692,599,1060,67,71020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2-591-751-1651-787,Today,,1048576,click,16,TRUE,TRUE,Group,759,599,1060,36,38160,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2-591-787-1651-854,  Ready? sent at 11:01 AM.,,1048576,click,16,TRUE,TRUE,Group,795,599,1060,67,71020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2-591-854-1651-878,Conversation read up to this point by 1 person.,,1048576,click,16,TRUE,TRUE,Group,862,599,1060,24,25440,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2-591-878-1651-934,A call from  g  at 11:15 AM.,,1048576,click,16,TRUE,TRUE,Group,886,599,1060,56,59360,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2-591-934-1651-960,,,1048576,click,16,TRUE,TRUE,Pane,942,599,1060,26,27560,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2-648-974-688-1014,Open Expression picker,Open Expression picker,1048576,press,43,TRUE,TRUE,Button,982,656,40,40,1600,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2-693-984-1360-1003,Type a message,,1048576,activate,42,TRUE,TRUE,Edit,992,701,667,19,12673,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2-1364-974-1404-1014,Open Richtext Editor,Open Richtext Editor,1048576,press,43,TRUE,TRUE,Button,982,1372,40,40,1600,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2-1418-974-1458-1014,Add files,Add files,1048576,press,43,TRUE,TRUE,Button,982,1426,40,40,1600,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2-1466-974-1506-1014,Send contacts to this chat,Send contacts to this chat,1048576,press,43,TRUE,TRUE,Button,982,1474,40,40,1600,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2-1514-974-1554-1014,Record a message,Record a message,1048576,press,43,TRUE,TRUE,Button,982,1522,40,40,1600,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2-1562-974-1602-1014,More options,,1048576,press,43,TRUE,TRUE,Button,982,1570,40,40,1600,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2-1919-1039-1920-1040,Recent accessibility announcements,,64,,33,TRUE,FALSE,List,1047,1927,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2-0-0-22-22,System,Contains commands to manipulate the window,1048576,,2,TRUE,TRUE,MenuBar,8,8,22,22,484,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2-1779-8-1826-22,Minimize,Moves the window out of the way,0,Press,43,TRUE,FALSE,Button,16,1787,47,14,658,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2-1826-8-1872-22,Restore,Puts a minimized or maximized window back to normal,0,Press,43,TRUE,FALSE,Button,16,1834,46,14,644,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2-1872-8-1928-22,Close,Closes the window,0,Press,43,TRUE,FALSE,Button,16,1880,56,14,784,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2-0-23-1920-1040,,,0,,16,TRUE,FALSE,Pane,31,8,1920,1017,1952640,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-127-43-157-59,0,,0,,41,TRUE,FALSE,Text,51,135,30,16,480,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-38-90-185-107,People groups & messages,,0,,41,TRUE,FALSE,Text,98,46,147,17,2499,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-27-157-53-172,Chats,,0,,41,TRUE,FALSE,Text,165,35,26,15,390,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-110-157-131-172,Calls,,0,,41,TRUE,FALSE,Text,165,118,21,15,315,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-181-157-220-172,Contacts,,0,,41,TRUE,FALSE,Text,165,189,39,15,585,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-252-157-309-172,Notifications,,0,,41,TRUE,FALSE,Text,165,260,57,15,855,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-137-204-206-220,New Contact,,0,,41,TRUE,FALSE,Text,212,145,69,16,1104,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-10-248-79-264,My contacts,,0,,41,TRUE,FALSE,Text,256,18,69,16,1104,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-0-277-321-597,Favorites,,1048576,,20,TRUE,TRUE,Group,285,8,321,320,102720,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-0-597-321-1407,A,,1048576,,20,TRUE,TRUE,Group,605,8,321,810,260010,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-0-0-0-0,Call?,,65536,click ancestor,41,FALSE,FALSE,Text,8,8,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-342-38-493-71, g ,,0,click ancestor,41,TRUE,FALSE,Text,46,350,151,33,4983,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-478-74-519-91,Gallery,,0,,41,TRUE,FALSE,Text,82,486,41,17,697,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-555-74-580-91,Find,,0,,41,TRUE,FALSE,Text,82,563,25,17,425,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-591-29-631-71, g  profile,,1048576,press,43,TRUE,TRUE,Button,37,599,40,42,1680,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-652-58-762-77,Sorry in a meeting,,0,click ancestor,41,TRUE,FALSE,Text,66,660,110,19,2090,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-773-46-818-85,React to this message,React to this message,1048576,press,43,TRUE,TRUE,Button,54,781,45,39,1755,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-652-98-728-117,Will call later,,0,click ancestor,41,TRUE,FALSE,Text,106,660,76,19,1444,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-739-88-784-127,React to this message,React to this message,1048576,press,43,TRUE,TRUE,Button,96,747,45,39,1755,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-1404-165-1589-184,Do you have an estimate time?,,0,click ancestor,41,TRUE,FALSE,Text,173,1412,185,19,3515,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-591-204-631-246, g  profile,,1048576,press,43,TRUE,TRUE,Button,212,599,40,42,1680,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-652-233-708-252,Around 2,,0,click ancestor,41,TRUE,FALSE,Text,241,660,56,19,1064,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-651-262-681-292,  reacted with a Yes.,See who reacted with emoticon Yes,1048576,press,43,TRUE,TRUE,Button,270,659,30,30,900,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-722-221-767-260,React to this message,React to this message,1048576,press,43,TRUE,TRUE,Button,229,730,45,39,1755,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-1546-336-1589-355,Ready?,,0,click ancestor,41,TRUE,FALSE,Text,344,1554,43,19,817,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-1099-385-1143-401,2:40 PM,,0,,41,TRUE,FALSE,Text,393,1107,44,16,704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-641-421-1601-457,Wednesday,,1048576,click ancestor,20,TRUE,TRUE,Text,429,649,960,36,34560,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-1095-477-1147-493,11:44 AM,,0,,41,TRUE,FALSE,Text,485,1103,52,16,832,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-641-513-1601-549,Yesterday,,1048576,click ancestor,20,TRUE,TRUE,Text,521,649,960,36,34560,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-1546-587-1589-606,Ready?,,0,click ancestor,41,TRUE,FALSE,Text,595,1554,43,19,817,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-591-626-631-668, g  profile,,1048576,press,43,TRUE,TRUE,Button,634,599,40,42,1680,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-652-655-1080-674,Not yet..let's push it to tomorrow..I just woke up..had a long work night ,,0,click ancestor,41,TRUE,FALSE,Text,663,660,428,19,8132,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-1091-643-1136-682,React to this message,React to this message,1048576,press,43,TRUE,TRUE,Button,651,1099,45,39,1755,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-1561-722-1579-741,Ok,,0,click ancestor,41,TRUE,FALSE,Text,730,1569,18,19,342,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-641-751-1601-787,Today,,1048576,click ancestor,20,TRUE,TRUE,Text,759,649,960,36,34560,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-1546-825-1589-844,Ready?,,0,click ancestor,41,TRUE,FALSE,Text,833,1554,43,19,817,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-1581-854-1601-878,Conversation read up to this point by 1 person.,,1048576,press,43,TRUE,TRUE,Button,862,1589,20,24,480,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-1095-898-1147-914,11:15 AM,,0,,41,TRUE,FALSE,Text,906,1103,52,16,832,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-1919-1039-1920-1040,,,0,,20,TRUE,FALSE,Group,1047,1927,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-0-0-22-22,System,,1074790400,Open,12,TRUE,TRUE,MenuItem,8,8,22,22,484,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-0-23-1920-1040,,,0,,16,TRUE,FALSE,Pane,31,8,1920,1017,1952640,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-0-317-321-373, g  Recently active Incoming call Today at 11:15 AM ,,1048640,click,34,TRUE,TRUE,ListItem,325,8,321,56,17976,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-0-373-321-429,  g  Incoming call 9/9/2021 ,,1048640,click,34,TRUE,TRUE,ListItem,381,8,321,56,17976,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-0-429-321-485, Active now Incoming call 1/28/2021 ,,1048640,click,34,TRUE,TRUE,ListItem,437,8,321,56,17976,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-0-485-321-541,    Incoming call 9/8/2020 ,,1048640,click,34,TRUE,TRUE,ListItem,493,8,321,56,17976,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-0-541-321-597,  Incoming call 6/29/2020 ,,1048640,click,34,TRUE,TRUE,ListItem,549,8,321,56,17976,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-0-637-321-692,,,1048640,click,34,TRUE,TRUE,ListItem,645,8,321,55,17655,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-0-692-321-747,,,1048640,click,34,TRUE,TRUE,ListItem,700,8,321,55,17655,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-0-747-321-802,,,1048640,click,34,TRUE,TRUE,ListItem,755,8,321,55,17655,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-0-802-321-857, ,,1048640,click,34,TRUE,TRUE,ListItem,810,8,321,55,17655,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-0-857-321-912,  ,,1048640,click,34,TRUE,TRUE,ListItem,865,8,321,55,17655,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-0-912-321-967,,,1048640,click,34,TRUE,TRUE,ListItem,920,8,321,55,17655,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
